AID	Sample_ID	chr1p36	MeanL1methy	MeanL1HSmethy	cancerType
TCGA-HU-A4GU-01A	TCGA.HU.A4GU.01A	WT	0.73977106059669	0.964613746926616	TCGA-STAD
TCGA-HU-A4GX-01A	TCGA.HU.A4GX.01A	WT	0.740104635190536	0.976711959437129	TCGA-STAD
TCGA-HU-A4GY-01A	TCGA.HU.A4GY.01A	WT	0.7616324692116	0.871635370249456	TCGA-STAD
TCGA-HU-A4H0-01A	TCGA.HU.A4H0.01A	WT	0.726158919687137	0.972451661277538	TCGA-STAD
TCGA-HU-A4H2-01A	TCGA.HU.A4H2.01A	WT	0.583049722033664	0.901289295062685	TCGA-STAD
TCGA-HU-A4H4-01A	TCGA.HU.A4H4.01A	WT	0.718335010015148	0.916885935490858	TCGA-STAD
TCGA-HU-A4H6-01A	TCGA.HU.A4H6.01A	WT	0.713205016707024	0.951563521096917	TCGA-STAD
TCGA-HU-A4H8-01A	TCGA.HU.A4H8.01A	WT	0.598267316799912	0.96100451299543	TCGA-STAD
TCGA-HU-A4HB-01A	TCGA.HU.A4HB.01A	WT	0.745231690769287	0.916127830993341	TCGA-STAD
TCGA-HU-A4HD-01A	TCGA.HU.A4HD.01A	WT	0.716986731025627	0.863299720156504	TCGA-STAD
TCGA-IN-7806-01A	TCGA.IN.7806.01A	WT	0.631346701097142	0.776100974487051	TCGA-STAD
TCGA-IN-7808-01A	TCGA.IN.7808.01A	WT	0.738980952580064	0.81195040406045	TCGA-STAD
TCGA-IN-8462-01A	TCGA.IN.8462.01A	WT	0.677102584961603	0.84465060413349	TCGA-STAD
TCGA-IN-8663-01A	TCGA.IN.8663.01A	WT	0.645044435614997	0.807846197273383	TCGA-STAD
TCGA-IN-A6RI-01A	TCGA.IN.A6RI.01A	WT	0.575572391488225	0.811209380953234	TCGA-STAD
TCGA-IN-A6RJ-01A	TCGA.IN.A6RJ.01A	WT	0.71655384797801	0.810896335304382	TCGA-STAD
TCGA-IN-A6RL-01A	TCGA.IN.A6RL.01A	WT	0.637900509706418	0.835931966787314	TCGA-STAD
TCGA-IN-A6RN-01A	TCGA.IN.A6RN.01A	WT	0.640647741559932	0.676922096271779	TCGA-STAD
TCGA-IN-A6RO-01A	TCGA.IN.A6RO.01A	WT	0.710978989658308	0.764258440690923	TCGA-STAD
TCGA-IN-A6RP-01A	TCGA.IN.A6RP.01A	WT	0.722859089293727	0.733584566281388	TCGA-STAD
TCGA-IN-A6RR-01A	TCGA.IN.A6RR.01A	WT	0.696091124890886	0.872724033272208	TCGA-STAD
TCGA-IN-A6RS-01A	TCGA.IN.A6RS.01A	WT	0.726898749972879	0.835991502623875	TCGA-STAD
TCGA-IN-A7NR-01A	TCGA.IN.A7NR.01A	WT	0.74399701741108	0.823706055689068	TCGA-STAD
TCGA-IN-A7NT-01A	TCGA.IN.A7NT.01A	WT	0.682072674370834	0.773668082913895	TCGA-STAD
TCGA-IN-A7NU-01A	TCGA.IN.A7NU.01A	WT	0.716032383848023	0.821417344739173	TCGA-STAD
TCGA-IN-AB1V-01A	TCGA.IN.AB1V.01A	WT	0.69331844765803	0.801843811082118	TCGA-STAD
TCGA-IN-AB1X-01A	TCGA.IN.AB1X.01A	WT	0.714402734965975	0.842381349178221	TCGA-STAD
TCGA-IP-7968-01A	TCGA.IP.7968.01A	WT	0.696178975241431	0.804712135753261	TCGA-STAD
TCGA-KB-A6F5-01A	TCGA.KB.A6F5.01A	WT	0.644727130445049	0.764247123980883	TCGA-STAD
TCGA-KB-A6F7-01A	TCGA.KB.A6F7.01A	WT	0.66013248538918	0.848873549916669	TCGA-STAD
TCGA-KB-A93G-01A	TCGA.KB.A93G.01A	WT	0.754452863455632	0.850930028490986	TCGA-STAD
TCGA-KB-A93H-01A	TCGA.KB.A93H.01A	WT	0.545971441797646	0.753218084536089	TCGA-STAD
TCGA-KB-A93J-01A	TCGA.KB.A93J.01A	WT	0.66970888810199	0.82119543684425	TCGA-STAD
TCGA-MX-A5UG-01A	TCGA.MX.A5UG.01A	WT	0.745919934976051	0.842858365700269	TCGA-STAD
TCGA-MX-A5UJ-01A	TCGA.MX.A5UJ.01A	WT	0.702753978030525	0.811053517764676	TCGA-STAD
TCGA-MX-A663-01A	TCGA.MX.A663.01A	WT	0.734735382264115	0.779159207655305	TCGA-STAD
TCGA-MX-A666-01A	TCGA.MX.A666.01A	WT	0.686260126082199	0.761493471927957	TCGA-STAD
TCGA-R5-A7O7-01A	TCGA.R5.A7O7.01A	WT	0.697882054667521	0.750519292137962	TCGA-STAD
TCGA-R5-A7ZE-01B	TCGA.R5.A7ZE.01B	WT	0.633302480709871	0.767618018502402	TCGA-STAD
TCGA-R5-A7ZF-01A	TCGA.R5.A7ZF.01A	WT	0.744585554283843	0.769941849139172	TCGA-STAD
TCGA-R5-A7ZI-01A	TCGA.R5.A7ZI.01A	Loss	0.727156182202915	0.853564739045291	TCGA-STAD
TCGA-R5-A7ZR-01A	TCGA.R5.A7ZR.01A	Loss	0.582294781468978	0.79647107846311	TCGA-STAD
TCGA-R5-A804-01A	TCGA.R5.A804.01A	WT	0.714213331421302	0.853334488511022	TCGA-STAD
TCGA-R5-A805-01A	TCGA.R5.A805.01A	WT	0.752669568524319	0.798886155548681	TCGA-STAD
TCGA-RD-A7BS-01A	TCGA.RD.A7BS.01A	WT	0.714830998171623	0.838657098715976	TCGA-STAD
TCGA-RD-A7BT-01A	TCGA.RD.A7BT.01A	WT	0.614922569598138	0.741743943174064	TCGA-STAD
TCGA-RD-A7BW-01A	TCGA.RD.A7BW.01A	WT	0.758263302494735	0.856670360933557	TCGA-STAD
TCGA-RD-A7C1-01A	TCGA.RD.A7C1.01A	WT	0.658539415138162	0.832065159212537	TCGA-STAD
TCGA-RD-A8MV-01A	TCGA.RD.A8MV.01A	Loss	0.745859034355743	0.837615949831297	TCGA-STAD
TCGA-RD-A8MW-01A	TCGA.RD.A8MW.01A	WT	0.680783541948739	0.725691694893282	TCGA-STAD
TCGA-RD-A8N0-01A	TCGA.RD.A8N0.01A	WT	0.770412009645406	0.873396937759812	TCGA-STAD
TCGA-RD-A8N1-01A	TCGA.RD.A8N1.01A	WT	0.731547454230327	0.751729956693516	TCGA-STAD
TCGA-RD-A8N2-01A	TCGA.RD.A8N2.01A	WT	0.799803422189828	0.897742237755026	TCGA-STAD
TCGA-RD-A8N4-01A	TCGA.RD.A8N4.01A	WT	0.780686158770674	0.875580722837445	TCGA-STAD
TCGA-RD-A8N5-01A	TCGA.RD.A8N5.01A	WT	0.79307367347676	0.885958463892196	TCGA-STAD
TCGA-RD-A8N6-01A	TCGA.RD.A8N6.01A	WT	0.7385443915808	0.73794146532929	TCGA-STAD
TCGA-RD-A8N9-01A	TCGA.RD.A8N9.01A	WT	0.682896004619853	0.784261556075258	TCGA-STAD
TCGA-RD-A8NB-01A	TCGA.RD.A8NB.01A	WT	0.758181565924713	0.864483693548136	TCGA-STAD
TCGA-SW-A7EA-01A	TCGA.SW.A7EA.01A	WT	0.679027779745443	0.836280896078495	TCGA-STAD
TCGA-SW-A7EB-01A	TCGA.SW.A7EB.01A	WT	0.75284911260482	0.822905235667394	TCGA-STAD
TCGA-VQ-A8DL-01A	TCGA.VQ.A8DL.01A	WT	0.696072839767637	0.777572743570674	TCGA-STAD
TCGA-VQ-A8DT-01A	TCGA.VQ.A8DT.01A	WT	0.694225133943455	0.814724559734792	TCGA-STAD
TCGA-VQ-A8DU-01A	TCGA.VQ.A8DU.01A	WT	0.663662613390218	0.653992321605327	TCGA-STAD
TCGA-VQ-A8DV-01A	TCGA.VQ.A8DV.01A	Loss	0.580884614536255	0.724689203281503	TCGA-STAD
TCGA-VQ-A8DZ-01A	TCGA.VQ.A8DZ.01A	WT	0.643226288363063	0.713709393222078	TCGA-STAD
TCGA-VQ-A8E0-01A	TCGA.VQ.A8E0.01A	WT	0.756516898760323	0.756909446129462	TCGA-STAD
TCGA-VQ-A8E2-01A	TCGA.VQ.A8E2.01A	WT	0.67270522410101	0.653478669329412	TCGA-STAD
TCGA-VQ-A8E3-01A	TCGA.VQ.A8E3.01A	WT	0.637253131935601	0.813457206706235	TCGA-STAD
TCGA-VQ-A8E7-01B	TCGA.VQ.A8E7.01B	Loss	0.691706368756947	0.805930088451098	TCGA-STAD
TCGA-VQ-A8P2-01A	TCGA.VQ.A8P2.01A	WT	0.727601925802352	0.828776258598728	TCGA-STAD
TCGA-VQ-A8P3-01A	TCGA.VQ.A8P3.01A	WT	0.664112125256129	0.837618310461319	TCGA-STAD
TCGA-VQ-A8P5-01A	TCGA.VQ.A8P5.01A	Loss	0.692559065582337	0.721063313077058	TCGA-STAD
TCGA-VQ-A8P8-01A	TCGA.VQ.A8P8.01A	WT	0.721480050017302	0.864265684254289	TCGA-STAD
TCGA-VQ-A8PB-01A	TCGA.VQ.A8PB.01A	WT	0.640503292113477	0.840473177316483	TCGA-STAD
TCGA-VQ-A8PC-01A	TCGA.VQ.A8PC.01A	WT	0.757128564185916	0.840439108988666	TCGA-STAD
TCGA-VQ-A8PD-01A	TCGA.VQ.A8PD.01A	WT	0.71964649386113	0.855807007229094	TCGA-STAD
TCGA-VQ-A8PE-01A	TCGA.VQ.A8PE.01A	WT	0.644294820520259	0.756261408615818	TCGA-STAD
TCGA-VQ-A8PF-01A	TCGA.VQ.A8PF.01A	WT	0.724494756921897	0.881569531261921	TCGA-STAD
TCGA-VQ-A8PH-01A	TCGA.VQ.A8PH.01A	Loss	0.590561037279912	0.732621027538767	TCGA-STAD
TCGA-VQ-A8PJ-01A	TCGA.VQ.A8PJ.01A	Loss	0.582866855991227	0.762889955973677	TCGA-STAD
TCGA-VQ-A8PK-01A	TCGA.VQ.A8PK.01A	WT	0.684211596139169	0.784796708122264	TCGA-STAD
TCGA-VQ-A8PM-01A	TCGA.VQ.A8PM.01A	WT	0.68163248448636	0.795308784348655	TCGA-STAD
TCGA-VQ-A8PO-01A	TCGA.VQ.A8PO.01A	WT	0.646807100573039	0.834206719125071	TCGA-STAD
TCGA-VQ-A8PP-01A	TCGA.VQ.A8PP.01A	WT	0.728005748798176	0.863693580159825	TCGA-STAD
TCGA-VQ-A8PQ-01A	TCGA.VQ.A8PQ.01A	WT	0.778997767695887	0.889040956289949	TCGA-STAD
TCGA-VQ-A8PS-01A	TCGA.VQ.A8PS.01A	WT	0.765954504428174	0.868735028688466	TCGA-STAD
TCGA-VQ-A8PT-01A	TCGA.VQ.A8PT.01A	WT	0.695055870837742	0.883376691938456	TCGA-STAD
TCGA-VQ-A8PU-01A	TCGA.VQ.A8PU.01A	Loss	0.693518607373795	0.842631174698975	TCGA-STAD
TCGA-VQ-A8PX-01A	TCGA.VQ.A8PX.01A	WT	0.703852485451671	0.846404457615199	TCGA-STAD
TCGA-VQ-A8PY-01A	TCGA.VQ.A8PY.01A	WT	0.700652127388564	0.867744751185722	TCGA-STAD
TCGA-VQ-A8PZ-01A	TCGA.VQ.A8PZ.01A	WT	0.654543218025796	0.834497869047101	TCGA-STAD
TCGA-VQ-A91A-01A	TCGA.VQ.A91A.01A	WT	0.681296332292353	0.810822410807138	TCGA-STAD
TCGA-VQ-A91D-01A	TCGA.VQ.A91D.01A	WT	0.657221457283649	0.874424782645409	TCGA-STAD
TCGA-VQ-A91E-01A	TCGA.VQ.A91E.01A	WT	0.695893895440573	0.855250089986199	TCGA-STAD
TCGA-VQ-A91K-01A	TCGA.VQ.A91K.01A	WT	0.729256672330787	0.855757523050731	TCGA-STAD
TCGA-VQ-A91N-01A	TCGA.VQ.A91N.01A	WT	0.643047026144645	0.722257114668189	TCGA-STAD
TCGA-VQ-A91Q-01A	TCGA.VQ.A91Q.01A	WT	0.789237238286004	0.824920640925992	TCGA-STAD
TCGA-VQ-A91S-01A	TCGA.VQ.A91S.01A	WT	0.68927626856481	0.80473836856502	TCGA-STAD
TCGA-VQ-A91U-01A	TCGA.VQ.A91U.01A	WT	0.560900291628909	0.750704216352467	TCGA-STAD
TCGA-VQ-A91V-01A	TCGA.VQ.A91V.01A	WT	0.640047033144627	0.796763259665014	TCGA-STAD
TCGA-VQ-A91W-01A	TCGA.VQ.A91W.01A	WT	0.702350098720371	0.874134908112739	TCGA-STAD
TCGA-VQ-A91X-01A	TCGA.VQ.A91X.01A	WT	0.542482996866551	0.675221236988593	TCGA-STAD
TCGA-VQ-A91Y-01A	TCGA.VQ.A91Y.01A	WT	0.651498217645032	0.791529595525536	TCGA-STAD
TCGA-VQ-A91Z-01A	TCGA.VQ.A91Z.01A	Loss	0.684857162134388	0.669533259994647	TCGA-STAD
TCGA-VQ-A922-01A	TCGA.VQ.A922.01A	WT	0.579516857878882	0.688665902147896	TCGA-STAD
TCGA-VQ-A923-01A	TCGA.VQ.A923.01A	WT	0.678496868534639	0.844151712422476	TCGA-STAD
TCGA-VQ-A924-01A	TCGA.VQ.A924.01A	WT	0.704554543986345	0.832606875968317	TCGA-STAD
TCGA-VQ-A925-01A	TCGA.VQ.A925.01A	WT	0.628371688020191	0.74987212284512	TCGA-STAD
TCGA-VQ-A927-01A	TCGA.VQ.A927.01A	WT	0.735921116666128	0.820235156154458	TCGA-STAD
TCGA-VQ-A928-01A	TCGA.VQ.A928.01A	WT	0.746029710359679	0.835786791126083	TCGA-STAD
TCGA-VQ-A92D-01A	TCGA.VQ.A92D.01A	WT	0.771440241254332	0.800813704866727	TCGA-STAD
TCGA-VQ-A94O-01A	TCGA.VQ.A94O.01A	WT	0.534324447692426	0.649613646013556	TCGA-STAD
TCGA-VQ-A94P-01A	TCGA.VQ.A94P.01A	WT	0.770312035785368	0.86156555444211	TCGA-STAD
TCGA-VQ-A94R-01A	TCGA.VQ.A94R.01A	WT	0.567428620632758	0.793123398267197	TCGA-STAD
TCGA-VQ-A94T-01A	TCGA.VQ.A94T.01A	WT	0.712448791995911	0.740049110511826	TCGA-STAD
TCGA-VQ-A94U-01A	TCGA.VQ.A94U.01A	WT	0.659531345462799	0.786131431250536	TCGA-STAD
TCGA-VQ-AA64-01A	TCGA.VQ.AA64.01A	Loss	0.745195277327438	0.809101949017729	TCGA-STAD
TCGA-VQ-AA68-01A	TCGA.VQ.AA68.01A	WT	0.722224457651635	0.840562475373822	TCGA-STAD
TCGA-VQ-AA69-01A	TCGA.VQ.AA69.01A	WT	0.686961471419812	0.815859622330041	TCGA-STAD
TCGA-VQ-AA6A-01A	TCGA.VQ.AA6A.01A	Loss	0.568961489076174	0.710391415303692	TCGA-STAD
TCGA-VQ-AA6B-01A	TCGA.VQ.AA6B.01A	Loss	0.614286432982637	0.811335639306176	TCGA-STAD
TCGA-VQ-AA6D-01A	TCGA.VQ.AA6D.01A	WT	0.606696784610447	0.755890139579343	TCGA-STAD
TCGA-VQ-AA6F-01A	TCGA.VQ.AA6F.01A	WT	0.705897913088499	0.83807333760579	TCGA-STAD
TCGA-VQ-AA6G-01A	TCGA.VQ.AA6G.01A	WT	0.708330028944541	0.852450663304986	TCGA-STAD
TCGA-VQ-AA6I-01A	TCGA.VQ.AA6I.01A	WT	0.665407919855386	0.818424891719433	TCGA-STAD
TCGA-VQ-AA6J-01A	TCGA.VQ.AA6J.01A	WT	0.709761861387528	0.829599065959342	TCGA-STAD
TCGA-VQ-AA6K-01A	TCGA.VQ.AA6K.01A	Loss	0.751438791999939	0.852240933500044	TCGA-STAD
TCGA-ZA-A8F6-01A	TCGA.ZA.A8F6.01A	WT	0.693645383912867	0.78211613580745	TCGA-STAD
TCGA-ZQ-A9CR-01A	TCGA.ZQ.A9CR.01A	WT	0.664257112515375	0.809448671783763	TCGA-STAD
TCGA-4C-A93U-01A	TCGA.4C.A93U.01A	WT	0.713494717214683	0.856875469601263	TCGA-THCA
TCGA-BJ-A0YZ-01A	TCGA.BJ.A0YZ.01A	WT	0.778181095092914	0.860499847771145	TCGA-THCA
TCGA-BJ-A0Z0-01A	TCGA.BJ.A0Z0.01A	WT	0.800634308766417	0.857909422402613	TCGA-THCA
TCGA-BJ-A0Z2-01A	TCGA.BJ.A0Z2.01A	WT	0.800374594848494	0.879645367739734	TCGA-THCA
TCGA-BJ-A0Z3-01A	TCGA.BJ.A0Z3.01A	WT	0.788346221848412	0.874733435875072	TCGA-THCA
TCGA-BJ-A0Z5-01A	TCGA.BJ.A0Z5.01A	WT	0.792429952741702	0.887940944461533	TCGA-THCA
TCGA-BJ-A0Z9-01A	TCGA.BJ.A0Z9.01A	WT	0.797374991444402	0.87783959571514	TCGA-THCA
TCGA-BJ-A0ZB-01A	TCGA.BJ.A0ZB.01A	WT	0.757126605427293	0.878421645871694	TCGA-THCA
TCGA-BJ-A0ZC-01A	TCGA.BJ.A0ZC.01A	WT	0.810083973661798	0.869971496782121	TCGA-THCA
TCGA-BJ-A0ZE-01A	TCGA.BJ.A0ZE.01A	WT	0.821730355367881	0.876497948027022	TCGA-THCA
TCGA-BJ-A0ZF-01A	TCGA.BJ.A0ZF.01A	WT	0.790222671085699	0.846640839829051	TCGA-THCA
TCGA-BJ-A0ZG-01A	TCGA.BJ.A0ZG.01A	WT	0.800743412416714	0.851025058491276	TCGA-THCA
TCGA-BJ-A0ZH-01A	TCGA.BJ.A0ZH.01A	WT	0.788235377179597	0.862540186450147	TCGA-THCA
TCGA-BJ-A0ZJ-01A	TCGA.BJ.A0ZJ.01A	WT	0.78642767812601	0.869641697001084	TCGA-THCA
TCGA-BJ-A18Y-01A	TCGA.BJ.A18Y.01A	WT	0.793593563441654	0.831934806719583	TCGA-THCA
TCGA-BJ-A18Z-01A	TCGA.BJ.A18Z.01A	WT	0.796761637541517	0.852822361291593	TCGA-THCA
TCGA-BJ-A190-01A	TCGA.BJ.A190.01A	WT	0.798100241611232	0.869514049145456	TCGA-THCA
TCGA-BJ-A191-01A	TCGA.BJ.A191.01A	WT	0.752723894006685	0.848309167906375	TCGA-THCA
TCGA-BJ-A192-01A	TCGA.BJ.A192.01A	WT	0.784814401151718	0.859388945037113	TCGA-THCA
TCGA-BJ-A28R-01A	TCGA.BJ.A28R.01A	WT	0.770905939041178	0.857869205434736	TCGA-THCA
TCGA-BJ-A28S-01A	TCGA.BJ.A28S.01A	WT	0.788954832274043	0.88634834821589	TCGA-THCA
TCGA-BJ-A28T-01A	TCGA.BJ.A28T.01A	WT	0.777604727587154	0.846847563102909	TCGA-THCA
TCGA-BJ-A28V-01A	TCGA.BJ.A28V.01A	WT	0.809495857821346	0.842657095495736	TCGA-THCA
TCGA-BJ-A28W-01A	TCGA.BJ.A28W.01A	WT	0.792044375481021	0.878207327685198	TCGA-THCA
TCGA-BJ-A28X-01A	TCGA.BJ.A28X.01A	WT	0.786265480153247	0.867136631808344	TCGA-THCA
TCGA-BJ-A28Z-01A	TCGA.BJ.A28Z.01A	WT	0.770623913303862	0.871428769648882	TCGA-THCA
TCGA-BJ-A290-01A	TCGA.BJ.A290.01A	WT	0.788650733916406	0.899341178519543	TCGA-THCA
TCGA-BJ-A291-01A	TCGA.BJ.A291.01A	WT	0.779598300142185	0.85217379876266	TCGA-THCA
TCGA-BJ-A2N7-01A	TCGA.BJ.A2N7.01A	WT	0.804628903594136	0.865907741770996	TCGA-THCA
TCGA-BJ-A2N8-01A	TCGA.BJ.A2N8.01A	WT	0.779357744739791	0.851534099313073	TCGA-THCA
TCGA-BJ-A2N9-01A	TCGA.BJ.A2N9.01A	WT	0.799585809088457	0.875576086331499	TCGA-THCA
TCGA-BJ-A2NA-01A	TCGA.BJ.A2NA.01A	WT	0.786098361764352	0.87840207450881	TCGA-THCA
TCGA-BJ-A2P4-01A	TCGA.BJ.A2P4.01A	WT	0.790685780155096	0.885867727025054	TCGA-THCA
TCGA-BJ-A3EZ-01A	TCGA.BJ.A3EZ.01A	WT	0.7552061701116	0.861736386400267	TCGA-THCA
TCGA-BJ-A3F0-01A	TCGA.BJ.A3F0.01A	WT	0.82097192849709	0.851411332493379	TCGA-THCA
TCGA-BJ-A3PR-01A	TCGA.BJ.A3PR.01A	WT	0.768301256228392	0.857911164568412	TCGA-THCA
TCGA-BJ-A3PT-01A	TCGA.BJ.A3PT.01A	WT	0.808418054420744	0.896597255502572	TCGA-THCA
TCGA-BJ-A3PU-01A	TCGA.BJ.A3PU.01A	WT	0.779309811050916	0.893680975977993	TCGA-THCA
TCGA-BJ-A45C-01A	TCGA.BJ.A45C.01A	WT	0.81013731383769	0.881626227258272	TCGA-THCA
TCGA-BJ-A45D-01A	TCGA.BJ.A45D.01A	WT	0.790785788701056	0.891413506501349	TCGA-THCA
TCGA-BJ-A45E-01A	TCGA.BJ.A45E.01A	WT	0.737965690850697	0.878926915113933	TCGA-THCA
TCGA-BJ-A45F-01A	TCGA.BJ.A45F.01A	WT	0.812852960638134	0.884830318978683	TCGA-THCA
TCGA-BJ-A45G-01A	TCGA.BJ.A45G.01A	WT	0.81077745249936	0.869573890814548	TCGA-THCA
TCGA-BJ-A45H-01A	TCGA.BJ.A45H.01A	WT	0.797507572094218	0.884224306858372	TCGA-THCA
TCGA-BJ-A45I-01A	TCGA.BJ.A45I.01A	WT	0.785347780208688	0.883011838244252	TCGA-THCA
TCGA-BJ-A45J-01A	TCGA.BJ.A45J.01A	WT	0.78863474232609	0.891474031612122	TCGA-THCA
TCGA-BJ-A45K-01A	TCGA.BJ.A45K.01A	WT	0.786264649829663	0.844000860515943	TCGA-THCA
TCGA-BJ-A4O8-01A	TCGA.BJ.A4O8.01A	WT	0.779402932553771	0.864172504156033	TCGA-THCA
TCGA-BJ-A4O9-01A	TCGA.BJ.A4O9.01A	WT	0.795192398216523	0.880614433331582	TCGA-THCA
TCGA-CE-A13K-01A	TCGA.CE.A13K.01A	WT	0.800317813431764	0.87035100573956	TCGA-THCA
TCGA-CE-A27D-01A	TCGA.CE.A27D.01A	WT	0.787082209066848	0.861383251166005	TCGA-THCA
TCGA-CE-A3MD-01A	TCGA.CE.A3MD.01A	WT	0.787086432265262	0.880812260230333	TCGA-THCA
TCGA-CE-A3ME-01A	TCGA.CE.A3ME.01A	WT	0.789904356097006	0.874729332466292	TCGA-THCA
TCGA-CE-A481-01A	TCGA.CE.A481.01A	WT	0.786286111941071	0.888690039339836	TCGA-THCA
TCGA-CE-A482-01A	TCGA.CE.A482.01A	WT	0.780637721999095	0.88079153150677	TCGA-THCA
TCGA-CE-A483-01A	TCGA.CE.A483.01A	WT	0.778456215023506	0.872043293181448	TCGA-THCA
TCGA-CE-A484-01A	TCGA.CE.A484.01A	WT	0.794689469101702	0.862295432162057	TCGA-THCA
TCGA-CE-A485-01A	TCGA.CE.A485.01A	WT	0.801248105528651	0.888452280520001	TCGA-THCA
TCGA-DE-A0XZ-01A	TCGA.DE.A0XZ.01A	WT	0.769334670134079	0.881413121164714	TCGA-THCA
TCGA-DE-A0Y2-01A	TCGA.DE.A0Y2.01A	WT	0.794295547854916	0.865158903310188	TCGA-THCA
TCGA-DE-A0Y3-01B	TCGA.DE.A0Y3.01B	WT	0.781440791955582	0.878363186873963	TCGA-THCA
TCGA-DE-A2OL-01A	TCGA.DE.A2OL.01A	WT	0.812073523120786	0.88660750798423	TCGA-THCA
TCGA-DE-A3KN-01A	TCGA.DE.A3KN.01A	WT	0.776312044095042	0.850040081540421	TCGA-THCA
TCGA-DE-A4M8-01A	TCGA.DE.A4M8.01A	WT	0.76156750670875	0.862189296621987	TCGA-THCA
TCGA-DE-A4M9-01A	TCGA.DE.A4M9.01A	WT	0.779880393655812	0.82589025400791	TCGA-THCA
TCGA-DE-A4MA-01A	TCGA.DE.A4MA.01A	WT	0.785160364552406	0.853530670231269	TCGA-THCA
TCGA-DE-A4MB-01A	TCGA.DE.A4MB.01A	WT	0.7823625341446	0.885197797138512	TCGA-THCA
TCGA-DE-A4MD-01A	TCGA.DE.A4MD.01A	WT	0.732907687962054	0.870349471938102	TCGA-THCA
TCGA-DE-A69J-01A	TCGA.DE.A69J.01A	WT	0.773824110594504	0.886405847854227	TCGA-THCA
TCGA-DE-A69K-01A	TCGA.DE.A69K.01A	WT	0.785752228496449	0.886512970295331	TCGA-THCA
TCGA-DE-A7U5-01A	TCGA.DE.A7U5.01A	WT	0.788623709516997	0.867958722799766	TCGA-THCA
TCGA-DJ-A13L-01A	TCGA.DJ.A13L.01A	WT	0.790628938645513	0.858623300586676	TCGA-THCA
TCGA-DJ-A13M-01A	TCGA.DJ.A13M.01A	WT	0.810283086867599	0.88698997969381	TCGA-THCA
TCGA-DJ-A13O-01A	TCGA.DJ.A13O.01A	WT	0.803019335529666	0.890667376642301	TCGA-THCA
TCGA-DJ-A13P-01A	TCGA.DJ.A13P.01A	WT	0.805643777360168	0.86328688858862	TCGA-THCA
TCGA-DJ-A13R-01A	TCGA.DJ.A13R.01A	WT	0.792881235723812	0.877583661939759	TCGA-THCA
TCGA-DJ-A13S-01A	TCGA.DJ.A13S.01A	WT	0.813287607435732	0.864068162060056	TCGA-THCA
TCGA-DJ-A13T-01A	TCGA.DJ.A13T.01A	WT	0.771149960221054	0.879393680155803	TCGA-THCA
TCGA-DJ-A13U-01A	TCGA.DJ.A13U.01A	WT	0.798923961572336	0.888405562890146	TCGA-THCA
TCGA-DJ-A13V-01A	TCGA.DJ.A13V.01A	WT	0.790243663869246	0.867393104397185	TCGA-THCA
TCGA-DJ-A13W-01A	TCGA.DJ.A13W.01A	WT	0.817013225345961	0.866078761283583	TCGA-THCA
TCGA-DJ-A13X-01A	TCGA.DJ.A13X.01A	WT	0.788184625312763	0.82380508721748	TCGA-THCA
TCGA-DJ-A1QD-01A	TCGA.DJ.A1QD.01A	WT	0.78919974365555	0.889720438383938	TCGA-THCA
TCGA-DJ-A1QE-01A	TCGA.DJ.A1QE.01A	WT	0.776666878831451	0.880289868788721	TCGA-THCA
TCGA-DJ-A1QF-01A	TCGA.DJ.A1QF.01A	WT	0.768538376583154	0.857649561432237	TCGA-THCA
TCGA-DJ-A1QG-01A	TCGA.DJ.A1QG.01A	WT	0.801883780558893	0.868081724199925	TCGA-THCA
TCGA-DJ-A1QH-01A	TCGA.DJ.A1QH.01A	WT	0.781846264545403	0.854366004201184	TCGA-THCA
TCGA-DJ-A1QI-01A	TCGA.DJ.A1QI.01A	WT	0.799151737568097	0.870429491743001	TCGA-THCA
TCGA-DJ-A1QL-01A	TCGA.DJ.A1QL.01A	WT	0.823850358667357	0.874611371188338	TCGA-THCA
TCGA-DJ-A1QM-01A	TCGA.DJ.A1QM.01A	WT	0.797607714572827	0.874897233095068	TCGA-THCA
TCGA-DJ-A1QN-01A	TCGA.DJ.A1QN.01A	WT	0.801312940062697	0.902163025717155	TCGA-THCA
TCGA-DJ-A1QO-01A	TCGA.DJ.A1QO.01A	WT	0.78151824602823	0.859242468169149	TCGA-THCA
TCGA-DJ-A1QQ-01A	TCGA.DJ.A1QQ.01A	WT	0.7912543430264	0.87786684005143	TCGA-THCA
TCGA-DJ-A2PN-01A	TCGA.DJ.A2PN.01A	WT	0.788292315284756	0.898092551355528	TCGA-THCA
TCGA-DJ-A2PO-01A	TCGA.DJ.A2PO.01A	WT	0.790305017770232	0.880881708289677	TCGA-THCA
TCGA-DJ-A2PP-01A	TCGA.DJ.A2PP.01A	WT	0.828463482721198	0.881050591653799	TCGA-THCA
TCGA-DJ-A2PQ-01A	TCGA.DJ.A2PQ.01A	WT	0.787478398744619	0.871059101856098	TCGA-THCA
TCGA-DJ-A2PR-01A	TCGA.DJ.A2PR.01A	WT	0.782509275398155	0.883361662868007	TCGA-THCA
TCGA-DJ-A2PS-01A	TCGA.DJ.A2PS.01A	WT	0.791037436556486	0.861940222343392	TCGA-THCA
TCGA-DJ-A2PT-01A	TCGA.DJ.A2PT.01A	WT	0.776311306660915	0.878240969415743	TCGA-THCA
